ItemType,Title,Author,CopyrightDate,AccessionedDate,OwningLibrary,ReplacementPrice,MissingStatus,MissingDate,CallNumber,Barcode,Bib Marc Tag Number,Bib Marc Subfield Name,Bib Marc Subfield Data
BOOK,Holly Banks full of angst : a novel /,"Valerie, Julie,",2019,11/5/19,Distribution Facility,$8.75 ,CHECKEDOUT,1/4/20,VALE,213323736,300,c,21 cm
BOOK,Holly Banks full of angst : a novel /,"Valerie, Julie,",2019,11/5/19,Distribution Facility,$8.75 ,CHECKEDOUT,1/31/20,VALE,213323751,300,a,361 pages ;
BOOK,Holly Banks full of angst : a novel /,"Valerie, Julie,",2019,11/5/19,Distribution Facility,$8.75 ,CHECKEDOUT,1/31/20,VALE,213323751,300,c,21 cm
BOOK,Into the dark /,"Rose, Karen,",2019,11/5/19,Distribution Facility,$13.62 ,CHECKEDOUT,1/27/20,ROSE,213320005,300,a,513 pages ;
BOOK,Into the dark /,"Rose, Karen,",2019,11/5/19,Distribution Facility,$13.62 ,CHECKEDOUT,1/27/20,ROSE,213320005,300,c,24 cm.
BOOK,Into the dark /,"Rose, Karen,",2019,11/5/19,East Library,$13.62 ,CHECKEDOUT,1/24/20,ROSE,213322258,300,a,513 pages ;
BOOK,Into the dark /,"Rose, Karen,",2019,11/5/19,East Library,$13.62 ,CHECKEDOUT,1/24/20,ROSE,213322258,300,c,24 cm.
BOOK,Invitation only murder /,"Meier, Leslie,",2019,11/5/19,Distribution Facility,$13.62 ,CHECKEDOUT,1/28/20,MEIE,213335821,300,a,234 pages ;
BOOK,Invitation only murder /,"Meier, Leslie,",2019,11/5/19,Distribution Facility,$13.62 ,CHECKEDOUT,1/28/20,MEIE,213335821,300,c,22 cm.
BOOK,Invitation only murder /,"Meier, Leslie,",2019,11/5/19,Distribution Facility,$13.62 ,CHECKEDOUT,1/27/20,MEIE,213335854,300,a,234 pages ;
BOOK,Invitation only murder /,"Meier, Leslie,",2019,11/5/19,Distribution Facility,$13.62 ,CHECKEDOUT,1/27/20,MEIE,213335854,300,c,22 cm.
BOOK,Invitation only murder /,"Meier, Leslie,",2019,11/5/19,Library 21c,$13.62 ,CHECKEDOUT,1/30/20,MEIE,213335847,300,a,234 pages ;
BOOK,Invitation only murder /,"Meier, Leslie,",2019,11/5/19,Library 21c,$13.62 ,CHECKEDOUT,1/30/20,MEIE,213335847,300,c,22 cm.
BOOK,Invitation only murder /,"Meier, Leslie,",2019,11/5/19,Library 21c,$13.62 ,CHECKEDOUT,1/31/20,MEIE,213335839,300,a,234 pages ;
BOOK,Invitation only murder /,"Meier, Leslie,",2019,11/5/19,Library 21c,$13.62 ,CHECKEDOUT,1/31/20,MEIE,213335839,300,c,22 cm.
BOOK,Invitation only murder /,"Meier, Leslie,",2019,11/5/19,Ruth Holley Library,$13.62 ,CHECKEDOUT,1/30/20,MEIE,213333099,300,a,234 pages ;
BOOK,Invitation only murder /,"Meier, Leslie,",2019,11/5/19,Ruth Holley Library,$13.62 ,CHECKEDOUT,1/30/20,MEIE,213333099,300,c,22 cm.
BOOK,Lady takes the case /,"Casey, Eliza,",2019,11/5/19,Distribution Facility,$9.36 ,CHECKEDOUT,1/17/20,CASE,213322076,300,a,298 pages ;
BOOK,Lady takes the case /,"Casey, Eliza,",2019,11/5/19,Distribution Facility,$9.36 ,CHECKEDOUT,1/17/20,CASE,213322076,300,c,21 cm.
BOOK,Lady takes the case /,"Casey, Eliza,",2019,11/5/19,Library 21c,$9.36 ,CHECKEDOUT,1/25/20,CASE,213322084,300,a,298 pages ;
BOOK,Lady takes the case /,"Casey, Eliza,",2019,11/5/19,Library 21c,$9.36 ,CHECKEDOUT,1/25/20,CASE,213322084,300,c,21 cm.
BOOK,Lady takes the case /,"Casey, Eliza,",2019,11/5/19,East Library,$9.36 ,CHECKEDOUT,1/30/20,CASE,213322068,300,a,298 pages ;
BOOK,Lady takes the case /,"Casey, Eliza,",2019,11/5/19,East Library,$9.36 ,CHECKEDOUT,1/30/20,CASE,213322068,300,c,21 cm.
BOOK,The last affair /,"Hunt, Margot",2019,11/5/19,Fountain Library,$9.94 ,NEW,1/13/20,HUNT,213429699,300,a,329 pages ;
BOOK,The last affair /,"Hunt, Margot",2019,11/5/19,Fountain Library,$9.94 ,NEW,1/13/20,HUNT,213429699,300,c,23 cm
BOOK,The last affair /,"Hunt, Margot",2019,11/5/19,Rockrimmon Library,$9.94 ,NEW,1/18/20,HUNT,213429707,300,a,329 pages ;
BOOK,The last affair /,"Hunt, Margot",2019,11/5/19,Rockrimmon Library,$9.94 ,NEW,1/18/20,HUNT,213429707,300,c,23 cm
BOOK,Lethal redemption : a Steele Ops novel /,"Hunt, April,",2019,11/5/19,Sand Creek Library,$5.26 ,NEW,1/14/20,HUNT,213321722,300,a,"xi, 673 pages ;"
BOOK,Lethal redemption : a Steele Ops novel /,"Hunt, April,",2019,11/5/19,Sand Creek Library,$5.26 ,NEW,1/14/20,HUNT,213321722,300,c,18 cm
BOOK,Lethal redemption : a Steele Ops novel /,"Hunt, April,",2019,11/5/19,Palmer Lake Library,$5.26 ,NEW,12/6/19,HUNT,213321730,300,a,"xi, 673 pages ;"
BOOK,Lethal redemption : a Steele Ops novel /,"Hunt, April,",2019,11/5/19,Palmer Lake Library,$5.26 ,NEW,12/6/19,HUNT,213321730,300,c,18 cm
BOOK,Misadventures with a time traveler /,"Payne, Angel,",2019,11/5/19,High Prairie Library,$7.60 ,NEW,12/26/19,PAYN,213500770,300,a,257 pages :
BOOK,Misadventures with a time traveler /,"Payne, Angel,",2019,11/5/19,High Prairie Library,$7.60 ,NEW,12/26/19,PAYN,213500770,300,c,21 cm.
BOOK,Misadventures with a time traveler /,"Payne, Angel,",2019,11/5/19,Library 21c,$7.60 ,NEW,12/23/19,PAYN,213500762,300,a,257 pages :
BOOK,Misadventures with a time traveler /,"Payne, Angel,",2019,11/5/19,Library 21c,$7.60 ,NEW,12/23/19,PAYN,213500762,300,c,21 cm.
BOOK,Misleading Miss Verity /,"Miller, Carolyn,",2019,11/5/19,Library 21c,$9.35 ,CHECKEDOUT,2/3/20,MILL,213500242,300,a,342 pages ;
BOOK,Misleading Miss Verity /,"Miller, Carolyn,",2019,11/5/19,Library 21c,$9.35 ,CHECKEDOUT,2/3/20,MILL,213500242,300,c,22 cm.
BOOK,Misleading Miss Verity /,"Miller, Carolyn,",2019,11/5/19,Mobile Libraries,$9.35 ,NEW,1/18/20,MILL,213500416,300,a,342 pages ;
BOOK,Misleading Miss Verity /,"Miller, Carolyn,",2019,11/5/19,Mobile Libraries,$9.35 ,NEW,1/18/20,MILL,213500416,300,c,22 cm.
BOOK,Murder at Icicle Lodge : a Ferrara Family mystery /,"Griffo, J. D.,",2019,11/5/19,Distribution Facility,$4.67 ,CHECKEDOUT,1/22/20,GRIF,213424369,300,a,323 pages ;
BOOK,Murder at Icicle Lodge : a Ferrara Family mystery /,"Griffo, J. D.,",2019,11/5/19,Distribution Facility,$4.67 ,CHECKEDOUT,1/22/20,GRIF,213424369,300,c,18 cm
BOOK,Murder at Icicle Lodge : a Ferrara Family mystery /,"Griffo, J. D.,",2019,11/5/19,Cheyenne Mountain Library,$4.67 ,CHECKEDOUT,2/4/20,GRIF,213424351,300,a,323 pages ;
BOOK,Murder at Icicle Lodge : a Ferrara Family mystery /,"Griffo, J. D.,",2019,11/5/19,Cheyenne Mountain Library,$4.67 ,CHECKEDOUT,2/4/20,GRIF,213424351,300,c,18 cm
BOOK,Murder with cherry tarts /,"Smith, Karen Rose,",2019,11/5/19,East Library,$4.67 ,CHECKEDOUT,1/23/20,SMIT,213333024,300,a,309 pages ;
BOOK,Murder with cherry tarts /,"Smith, Karen Rose,",2019,11/5/19,East Library,$4.67 ,CHECKEDOUT,1/23/20,SMIT,213333024,300,c,18 cm.
BOOK,Murder with cherry tarts /,"Smith, Karen Rose,",2019,11/5/19,Monument Library,$4.67 ,CHECKEDOUT,1/21/20,SMIT,213336001,300,a,309 pages ;
BOOK,Murder with cherry tarts /,"Smith, Karen Rose,",2019,11/5/19,Monument Library,$4.67 ,CHECKEDOUT,1/21/20,SMIT,213336001,300,c,18 cm.
BOOK,A time for murder : a novel /,"Fletcher, Jessica",2019,11/5/19,Distribution Facility,$13.62 ,CHECKEDOUT,1/22/20,FLET,213321888,300,a,292 pages ;
BOOK,A time for murder : a novel /,"Fletcher, Jessica",2019,11/5/19,Distribution Facility,$13.62 ,CHECKEDOUT,1/22/20,FLET,213321888,300,c,22 cm.
BOOK,A time for murder : a novel /,"Fletcher, Jessica",2019,11/5/19,Distribution Facility,$13.62 ,CHECKEDOUT,1/21/20,FLET,213321425,300,a,292 pages ;
BOOK,A time for murder : a novel /,"Fletcher, Jessica",2019,11/5/19,Distribution Facility,$13.62 ,CHECKEDOUT,1/21/20,FLET,213321425,300,c,22 cm.
BOOK,A murderous tangle /,"Goldenbaum, Sally,",2019,11/5/19,Distribution Facility,$13.62 ,HOLDS-BKM,2/4/20,GOLD,213424500,300,a,"viii, 306 pages ;"
BOOK,A murderous tangle /,"Goldenbaum, Sally,",2019,11/5/19,Distribution Facility,$13.62 ,HOLDS-BKM,2/4/20,GOLD,213424500,300,c,22 cm.
BOOK,A murderous tangle /,"Goldenbaum, Sally,",2019,11/5/19,Distribution Facility,$13.62 ,CHECKEDOUT,1/15/20,GOLD,213424518,300,a,"viii, 306 pages ;"
BOOK,A murderous tangle /,"Goldenbaum, Sally,",2019,11/5/19,Distribution Facility,$13.62 ,CHECKEDOUT,1/15/20,GOLD,213424518,300,c,22 cm.
BOOK,My beautiful life /,"Parker, K. J.,",2019,11/5/19,High Prairie Library,$20.96 ,NEW,1/11/20,PARK,213676133,300,a,106 pages ;
BOOK,My beautiful life /,"Parker, K. J.,",2019,11/5/19,High Prairie Library,$20.96 ,NEW,1/11/20,PARK,213676133,300,c,21 cm
BOOK,My beautiful life /,"Parker, K. J.,",2019,11/5/19,Fountain Library,$20.96 ,NEW,1/29/20,PARK,213676158,300,a,106 pages ;
BOOK,My beautiful life /,"Parker, K. J.,",2019,11/5/19,Fountain Library,$20.96 ,NEW,1/29/20,PARK,213676158,300,c,21 cm
BOOK,My fake rake /,"Leigh, Eva,",2019,11/5/19,Fountain Library,$4.67 ,NEW,1/18/20,LEIG,213321508,300,a,"viii, 369 pages ;"
BOOK,My fake rake /,"Leigh, Eva,",2019,11/5/19,Fountain Library,$4.67 ,NEW,1/18/20,LEIG,213321508,300,c,17 cm.
BOOK,My fake rake /,"Leigh, Eva,",2019,11/5/19,Library 21c,$4.67 ,NEW,1/25/20,LEIG,213321516,300,a,"viii, 369 pages ;"
BOOK,My fake rake /,"Leigh, Eva,",2019,11/5/19,Library 21c,$4.67 ,NEW,1/25/20,LEIG,213321516,300,c,17 cm.
BOOK,Net force : dark web : a novel /,"Preisler, Jerome,",2019,11/5/19,Distribution Facility,$14.67 ,CHECKEDOUT,1/27/20,PREI,213422157,300,a,543 pages ;
BOOK,Net force : dark web : a novel /,"Preisler, Jerome,",2019,11/5/19,Distribution Facility,$14.67 ,CHECKEDOUT,1/27/20,PREI,213422157,300,c,24 cm
BOOK,Net force : dark web : a novel /,"Preisler, Jerome,",2019,11/5/19,Library 21c,$14.67 ,NEW,1/27/20,PREI,213424559,300,a,543 pages ;
BOOK,Net force : dark web : a novel /,"Preisler, Jerome,",2019,11/5/19,Library 21c,$14.67 ,NEW,1/27/20,PREI,213424559,300,c,24 cm
BOOK,Net force : dark web : a novel /,"Preisler, Jerome,",2019,11/5/19,East Library,$14.67 ,CHECKEDOUT,1/22/20,PREI,213424567,300,a,543 pages ;
BOOK,Net force : dark web : a novel /,"Preisler, Jerome,",2019,11/5/19,East Library,$14.67 ,CHECKEDOUT,1/22/20,PREI,213424567,300,c,24 cm
BOOK,Net force : dark web : a novel /,"Preisler, Jerome,",2019,11/5/19,East Library,$14.67 ,CHECKEDOUT,1/11/20,PREI,213424575,300,a,543 pages ;
BOOK,Net force : dark web : a novel /,"Preisler, Jerome,",2019,11/5/19,East Library,$14.67 ,CHECKEDOUT,1/11/20,PREI,213424575,300,c,24 cm
BOOK,Net force : dark web : a novel /,"Preisler, Jerome,",2019,11/5/19,East Library,$14.67 ,CHECKEDOUT,1/25/20,PREI,213422165,300,a,543 pages ;
BOOK,Net force : dark web : a novel /,"Preisler, Jerome,",2019,11/5/19,East Library,$14.67 ,CHECKEDOUT,1/25/20,PREI,213422165,300,c,24 cm
BOOK,Net force : dark web : a novel /,"Preisler, Jerome,",2019,11/5/19,Cheyenne Mountain Library,$14.67 ,CHECKEDOUT,2/3/20,PREI,213424542,300,a,543 pages ;
BOOK,Net force : dark web : a novel /,"Preisler, Jerome,",2019,11/5/19,Cheyenne Mountain Library,$14.67 ,CHECKEDOUT,2/3/20,PREI,213424542,300,c,24 cm
BOOK,No man's land /,"Driscoll, Sara,",2019,11/5/19,East Library,$13.62 ,CHECKEDOUT,1/18/20,DRIS,213339708,300,a,296 pages ;
BOOK,No man's land /,"Driscoll, Sara,",2019,11/5/19,East Library,$13.62 ,CHECKEDOUT,1/18/20,DRIS,213339708,300,c,22 cm.
BOOK,No man's land /,"Driscoll, Sara,",2019,11/5/19,Rockrimmon Library,$13.62 ,NEW,2/3/20,DRIS,213339690,300,a,296 pages ;
BOOK,No man's land /,"Driscoll, Sara,",2019,11/5/19,Rockrimmon Library,$13.62 ,NEW,2/3/20,DRIS,213339690,300,c,22 cm.
BOOK,NVK : a novel /,"Drake, Temple,",2019,11/5/19,Library 21c,$9.35 ,CHECKEDOUT,1/31/20,DRAK,213321979,300,a,340 pages ;
BOOK,NVK : a novel /,"Drake, Temple,",2019,11/5/19,Library 21c,$9.35 ,CHECKEDOUT,1/31/20,DRAK,213321979,300,c,18 cm
BOOK,NVK : a novel /,"Drake, Temple,",2019,11/5/19,Mobile Libraries,$9.35 ,NEW,1/3/20,DRAK,213321961,300,a,340 pages ;
BOOK,NVK : a novel /,"Drake, Temple,",2019,11/5/19,Mobile Libraries,$9.35 ,NEW,1/3/20,DRAK,213321961,300,c,18 cm
BOOK,Once night falls : a novel /,"Merullo, Roland,",2019,11/5/19,Distribution Facility,$8.75 ,CHECKEDOUT,1/24/20,MERU,213500846,300,a,347 pages :
BOOK,Once night falls : a novel /,"Merullo, Roland,",2019,11/5/19,Distribution Facility,$8.75 ,CHECKEDOUT,1/24/20,MERU,213500846,300,c,21 cm
BOOK,Once night falls : a novel /,"Merullo, Roland,",2019,11/5/19,Distribution Facility,$8.75 ,CHECKEDOUT,1/25/20,MERU,213500838,300,a,347 pages :
BOOK,Once night falls : a novel /,"Merullo, Roland,",2019,11/5/19,Distribution Facility,$8.75 ,CHECKEDOUT,1/25/20,MERU,213500838,300,c,21 cm
BOOK,Paw of the jungle /,"Kelly, Diane,",2019,11/5/19,High Prairie Library,$4.67 ,NEW,12/19/19,KELL,213321748,300,a,"x, 357 pages ;"
BOOK,Paw of the jungle /,"Kelly, Diane,",2019,11/5/19,High Prairie Library,$4.67 ,NEW,12/19/19,KELL,213321748,300,c,18 cm.
BOOK,Paw of the jungle /,"Kelly, Diane,",2019,11/5/19,Cheyenne Mountain Library,$4.67 ,NEW,1/18/20,KELL,213321755,300,a,"x, 357 pages ;"
BOOK,Paw of the jungle /,"Kelly, Diane,",2019,11/5/19,Cheyenne Mountain Library,$4.67 ,NEW,1/18/20,KELL,213321755,300,c,18 cm.
BOOK,Potions are for pushovers /,"Berry, Tamara,",2019,11/5/19,Library 21c,$13.62 ,CHECKEDOUT,2/2/20,BERR,213339658,300,a,280 pages ;
BOOK,Potions are for pushovers /,"Berry, Tamara,",2019,11/5/19,Library 21c,$13.62 ,CHECKEDOUT,2/2/20,BERR,213339658,300,c,22 cm.
BOOK,Potions are for pushovers /,"Berry, Tamara,",2019,11/5/19,Calhan Library,$13.62 ,NEW,1/13/20,BERR,213339666,300,a,280 pages ;
BOOK,Potions are for pushovers /,"Berry, Tamara,",2019,11/5/19,Calhan Library,$13.62 ,NEW,1/13/20,BERR,213339666,300,c,22 cm.
BOOK,The rebel bride : the Daughters of the Mayflower /,"McNear, Shannon,",2019,11/5/19,Old Colorado City Library,$7.60 ,NEW,1/28/20,MCNE,213390511,300,a,254 pages :
BOOK,The rebel bride : the Daughters of the Mayflower /,"McNear, Shannon,",2019,11/5/19,Old Colorado City Library,$7.60 ,NEW,1/28/20,MCNE,213390511,300,c,22 cm.
BOOK,The rebel bride : the Daughters of the Mayflower /,"McNear, Shannon,",2019,11/5/19,Library 21c,$7.60 ,NEW,1/17/20,MCNE,213390503,300,a,254 pages :
BOOK,The rebel bride : the Daughters of the Mayflower /,"McNear, Shannon,",2019,11/5/19,Library 21c,$7.60 ,NEW,1/17/20,MCNE,213390503,300,c,22 cm.
BOOK,Restless hearts /,"Daniels, B. J.,",2019,11/5/19,Rockrimmon Library,$4.67 ,NEW,1/25/20,DANI,213425036,300,a,378 pages ;
BOOK,Restless hearts /,"Daniels, B. J.,",2019,11/5/19,Rockrimmon Library,$4.67 ,NEW,1/25/20,DANI,213425036,300,c,17 cm.
BOOK,Restless hearts /,"Daniels, B. J.,",2019,11/5/19,Rockrimmon Library,$4.67 ,NEW,1/28/20,DANI,213425044,300,a,378 pages ;
BOOK,Restless hearts /,"Daniels, B. J.,",2019,11/5/19,Rockrimmon Library,$4.67 ,NEW,1/28/20,DANI,213425044,300,c,17 cm.
BOOK,Ride the high lonesome /,"Bittner, Rosanne,",2019,11/5/19,East Library,$4.67 ,INTRANSIT,2/4/20,BITT,213333842,300,a,309 pages ;
BOOK,Ride the high lonesome /,"Bittner, Rosanne,",2019,11/5/19,East Library,$4.67 ,INTRANSIT,2/4/20,BITT,213333842,300,c,18 cm.
BOOK,Ride the high lonesome /,"Bittner, Rosanne,",2019,11/5/19,East Library,$4.67 ,CHECKEDOUT,1/7/20,BITT,213336928,300,a,309 pages ;
BOOK,Ride the high lonesome /,"Bittner, Rosanne,",2019,11/5/19,East Library,$4.67 ,CHECKEDOUT,1/7/20,BITT,213336928,300,c,18 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/31/20,ROBE,213425374,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/31/20,ROBE,213425374,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/22/20,ROBE,213323074,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/22/20,ROBE,213323074,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/29/20,ROBE,213323439,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/29/20,ROBE,213323439,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,HOLDS-EAST,2/1/20,ROBE,213323447,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,HOLDS-EAST,2/1/20,ROBE,213323447,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/11/20,ROBE,213323454,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/11/20,ROBE,213323454,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/31/20,ROBE,213425747,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/31/20,ROBE,213425747,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/30/20,ROBE,213425705,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/30/20,ROBE,213425705,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/31/20,ROBE,213425697,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/31/20,ROBE,213425697,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,2/2/20,ROBE,213425713,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,2/2/20,ROBE,213425713,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/21/20,ROBE,213425788,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/21/20,ROBE,213425788,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,HOLDS-HOLL,2/4/20,ROBE,213425754,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,HOLDS-HOLL,2/4/20,ROBE,213425754,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/27/20,ROBE,213425416,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/27/20,ROBE,213425416,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,INTRANSIT,2/4/20,ROBE,213425812,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,INTRANSIT,2/4/20,ROBE,213425812,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/21/20,ROBE,213425739,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/21/20,ROBE,213425739,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/22/20,ROBE,213425721,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/22/20,ROBE,213425721,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,2/3/20,ROBE,213425671,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,2/3/20,ROBE,213425671,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,11/29/19,ROBE,213425796,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,11/29/19,ROBE,213425796,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/22/20,ROBE,213425770,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/22/20,ROBE,213425770,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,HOLDS-21C,1/30/20,ROBE,213425663,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,HOLDS-21C,1/30/20,ROBE,213425663,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/24/20,ROBE,213425689,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/24/20,ROBE,213425689,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/24/20,ROBE,213425762,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/24/20,ROBE,213425762,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,2/1/20,ROBE,213425804,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,2/1/20,ROBE,213425804,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/25/20,ROBE,213425390,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/25/20,ROBE,213425390,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/18/20,ROBE,213425341,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/18/20,ROBE,213425341,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,HOLDS-BKM,2/1/20,ROBE,213425291,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,HOLDS-BKM,2/1/20,ROBE,213425291,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/29/20,ROBE,213425358,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/29/20,ROBE,213425358,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/27/20,ROBE,213425333,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/27/20,ROBE,213425333,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,2/2/20,ROBE,213425317,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,2/2/20,ROBE,213425317,300,c,25 cm.
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/27/20,ROBE,213425432,300,a,454 pages ;
BOOK,The rise of magicks /,"Roberts, Nora,",2019,11/5/19,Distribution Facility,$15.19 ,CHECKEDOUT,1/27/20,ROBE,213425432,300,c,25 cm.
